mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,31.0,83.0,0.373,14.0,42.0,0.333,23.0,24.0,0.958,9.0,31.0,40.0,19.0,10.0,6.0,15.0,20.0,99.0,,,0.529,0.458,0.506,0.289,18.8,79.5,46.0,61.3,10.1,10.3,13.8,100.0,100.4,112.5,,,10.0,19.0,0.7,7.0,11.0,0.636,8.0,8.0,1.0,2.0,9.0,10.0,5.0,4.0,2.0,4.0,5.0,29.0,23.7,3.0,0.781,0.75,1.0,0.727,10.3,38.0,22.7,100.0,5.4,5.8,30.0,73.7,145.0,122.0,PHI,99,1,0,240.0,240.0,44.0,89.0,0.494,9.0,31.0,0.29,14.0,15.0,0.933,8.0,39.0,47.0,31.0,8.0,5.0,15.0,15.0,111.0,,,0.581,0.545,0.348,0.169,20.5,81.3,54.0,70.5,8.1,12.2,13.6,100.0,112.5,100.4,,,11.0,16.0,1.0,3.0,8.0,0.5,8.0,8.0,1.0,3.0,11.0,13.0,10.0,2.0,1.0,6.0,3.0,24.0,21.7,18.0,1.0,1.0,0.667,0.533,25.8,29.4,18.7,41.2,3.8,12.3,32.2,30.5,212.0,112.0,NYK,111,0,2025,2024-11-12,False
240.0,240.0,37.0,73.0,0.507,13.0,35.0,0.371,21.0,23.0,0.913,4.0,28.0,32.0,22.0,13.0,4.0,23.0,22.0,108.0,,,0.65,0.596,0.479,0.315,12.5,71.8,45.1,59.5,13.0,7.7,21.7,100.0,108.0,122.0,,,10.0,19.0,0.8,4.0,10.0,0.5,6.0,6.0,1.0,3.0,8.0,8.0,6.0,3.0,2.0,4.0,5.0,28.0,21.0,7.0,0.85,0.85,1.0,2.0,15.4,30.0,16.5,73.4,5.3,5.2,57.1,27.7,235.0,133.0,MIN,108,0,1,240.0,240.0,43.0,84.0,0.512,18.0,32.0,0.563,18.0,20.0,0.9,11.0,28.0,39.0,30.0,14.0,7.0,20.0,23.0,122.0,,,0.657,0.619,0.381,0.238,28.2,87.5,54.9,69.8,14.0,18.4,17.7,100.0,122.0,108.0,,,9.0,15.0,0.9,4.0,6.0,1.0,9.0,10.0,1.0,3.0,7.0,9.0,8.0,3.0,3.0,5.0,5.0,21.0,24.9,20.0,0.91,0.9,1.0,2.0,17.5,41.3,23.9,29.1,6.9,14.9,35.7,25.5,171.0,118.0,POR,122,1,2025,2024-11-12,False
240.0,240.0,43.0,84.0,0.512,18.0,32.0,0.563,18.0,20.0,0.9,11.0,28.0,39.0,30.0,14.0,7.0,20.0,23.0,122.0,,,0.657,0.619,0.381,0.238,28.2,87.5,54.9,69.8,14.0,18.4,17.7,100.0,122.0,108.0,,,9.0,15.0,0.9,4.0,6.0,1.0,9.0,10.0,1.0,3.0,7.0,9.0,8.0,3.0,3.0,5.0,5.0,21.0,24.9,20.0,0.91,0.9,1.0,2.0,17.5,41.3,23.9,29.1,6.9,14.9,35.7,25.5,171.0,118.0,POR,122,1,0,240.0,240.0,37.0,73.0,0.507,13.0,35.0,0.371,21.0,23.0,0.913,4.0,28.0,32.0,22.0,13.0,4.0,23.0,22.0,108.0,,,0.65,0.596,0.479,0.315,12.5,71.8,45.1,59.5,13.0,7.7,21.7,100.0,108.0,122.0,,,10.0,19.0,0.8,4.0,10.0,0.5,6.0,6.0,1.0,3.0,8.0,8.0,6.0,3.0,2.0,4.0,5.0,28.0,21.0,7.0,0.85,0.85,1.0,2.0,15.4,30.0,16.5,73.4,5.3,5.2,57.1,27.7,235.0,133.0,MIN,108,0,2025,2024-11-12,True
240.0,240.0,43.0,86.0,0.5,18.0,39.0,0.462,16.0,22.0,0.727,10.0,32.0,42.0,21.0,6.0,11.0,10.0,11.0,120.0,,,0.627,0.605,0.453,0.256,27.0,72.7,51.9,48.8,6.4,20.4,9.5,100.0,128.2,119.6,,,11.0,20.0,0.667,5.0,9.0,1.0,4.0,6.0,1.0,4.0,11.0,14.0,7.0,2.0,3.0,3.0,3.0,31.0,27.8,12.0,0.8,0.8,0.9,0.5,24.2,45.3,33.2,26.3,4.4,11.3,27.6,30.0,161.0,130.0,PHO,120,0,1,240.0,240.0,45.0,92.0,0.489,15.0,38.0,0.395,7.0,9.0,0.778,12.0,27.0,39.0,32.0,7.0,3.0,13.0,17.0,112.0,,,0.584,0.571,0.413,0.098,27.3,73.0,48.1,71.1,7.5,6.4,11.9,100.0,119.6,128.2,,,12.0,19.0,1.0,4.0,9.0,0.5,2.0,2.0,1.0,4.0,6.0,10.0,8.0,3.0,2.0,2.0,4.0,29.0,29.2,9.0,1.0,1.0,1.0,0.182,31.8,37.8,34.5,82.1,4.5,8.7,50.0,28.0,212.0,136.0,UTA,112,1,2025,2024-11-12,True
240.0,240.0,45.0,92.0,0.489,15.0,38.0,0.395,7.0,9.0,0.778,12.0,27.0,39.0,32.0,7.0,3.0,13.0,17.0,112.0,,,0.584,0.571,0.413,0.098,27.3,73.0,48.1,71.1,7.5,6.4,11.9,100.0,119.6,128.2,,,12.0,19.0,1.0,4.0,9.0,0.5,2.0,2.0,1.0,4.0,6.0,10.0,8.0,3.0,2.0,2.0,4.0,29.0,29.2,9.0,1.0,1.0,1.0,0.182,31.8,37.8,34.5,82.1,4.5,8.7,50.0,28.0,212.0,136.0,UTA,112,1,0,240.0,240.0,43.0,86.0,0.5,18.0,39.0,0.462,16.0,22.0,0.727,10.0,32.0,42.0,21.0,6.0,11.0,10.0,11.0,120.0,,,0.627,0.605,0.453,0.256,27.0,72.7,51.9,48.8,6.4,20.4,9.5,100.0,128.2,119.6,,,11.0,20.0,0.667,5.0,9.0,1.0,4.0,6.0,1.0,4.0,11.0,14.0,7.0,2.0,3.0,3.0,3.0,31.0,27.8,12.0,0.8,0.8,0.9,0.5,24.2,45.3,33.2,26.3,4.4,11.3,27.6,30.0,161.0,130.0,PHO,120,0,2025,2024-11-12,False
240.0,240.0,50.0,93.0,0.538,22.0,46.0,0.478,17.0,24.0,0.708,12.0,33.0,45.0,35.0,7.0,6.0,8.0,17.0,139.0,,,0.671,0.656,0.495,0.258,27.9,91.7,57.0,70.0,7.2,16.7,7.2,100.0,143.7,117.8,,,12.0,19.0,1.0,5.0,10.0,1.0,7.0,9.0,1.0,3.0,10.0,12.0,10.0,3.0,1.0,3.0,4.0,36.0,34.6,27.0,1.5,1.5,1.0,0.474,10.6,37.0,20.2,55.4,28.6,6.3,21.4,29.1,300.0,126.0,BOS,139,0,1,240.0,240.0,40.0,79.0,0.506,19.0,43.0,0.442,15.0,18.0,0.833,3.0,31.0,34.0,26.0,4.0,3.0,13.0,20.0,114.0,,,0.656,0.627,0.544,0.228,8.3,72.1,43.0,65.0,4.1,6.4,13.0,100.0,117.8,143.7,,,8.0,14.0,0.8,4.0,8.0,1.0,5.0,6.0,1.0,1.0,6.0,6.0,8.0,1.0,2.0,2.0,4.0,23.0,18.0,-3.0,0.935,0.9,0.833,0.429,6.0,25.5,13.9,46.0,2.2,8.8,22.5,32.3,173.0,150.0,BRK,114,1,2025,2024-11-13,True
240.0,240.0,40.0,79.0,0.506,19.0,43.0,0.442,15.0,18.0,0.833,3.0,31.0,34.0,26.0,4.0,3.0,13.0,20.0,114.0,,,0.656,0.627,0.544,0.228,8.3,72.1,43.0,65.0,4.1,6.4,13.0,100.0,117.8,143.7,,,8.0,14.0,0.8,4.0,8.0,1.0,5.0,6.0,1.0,1.0,6.0,6.0,8.0,1.0,2.0,2.0,4.0,23.0,18.0,-3.0,0.935,0.9,0.833,0.429,6.0,25.5,13.9,46.0,2.2,8.8,22.5,32.3,173.0,150.0,BRK,114,1,0,240.0,240.0,50.0,93.0,0.538,22.0,46.0,0.478,17.0,24.0,0.708,12.0,33.0,45.0,35.0,7.0,6.0,8.0,17.0,139.0,,,0.671,0.656,0.495,0.258,27.9,91.7,57.0,70.0,7.2,16.7,7.2,100.0,143.7,117.8,,,12.0,19.0,1.0,5.0,10.0,1.0,7.0,9.0,1.0,3.0,10.0,12.0,10.0,3.0,1.0,3.0,4.0,36.0,34.6,27.0,1.5,1.5,1.0,0.474,10.6,37.0,20.2,55.4,28.6,6.3,21.4,29.1,300.0,126.0,BOS,139,0,2025,2024-11-13,False
240.0,240.0,38.0,96.0,0.396,14.0,38.0,0.368,13.0,16.0,0.813,10.0,32.0,42.0,27.0,10.0,3.0,12.0,16.0,103.0,,,0.5,0.469,0.396,0.167,19.6,64.0,41.6,71.1,10.1,5.3,10.4,100.0,103.6,111.6,,,6.0,18.0,0.667,3.0,8.0,1.0,4.0,5.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,3.0,4.0,19.0,18.8,11.0,0.854,0.833,1.0,0.5,23.3,35.6,29.4,41.6,4.6,7.2,16.8,38.3,140.0,125.0,LAC,103,0,1,240.0,240.0,42.0,97.0,0.433,15.0,40.0,0.375,12.0,17.0,0.706,18.0,41.0,59.0,28.0,8.0,11.0,14.0,17.0,111.0,,,0.531,0.51,0.412,0.175,36.0,80.4,58.4,66.7,8.0,19.0,11.8,100.0,111.6,103.6,,,8.0,21.0,1.0,5.0,14.0,1.0,4.0,6.0,1.0,6.0,8.0,11.0,6.0,2.0,4.0,4.0,4.0,21.0,20.9,26.0,1.0,1.0,0.75,0.667,16.8,29.0,18.3,30.9,4.2,11.0,22.2,28.2,217.0,114.0,HOU,111,1,2025,2024-11-13,False
240.0,240.0,42.0,97.0,0.433,15.0,40.0,0.375,12.0,17.0,0.706,18.0,41.0,59.0,28.0,8.0,11.0,14.0,17.0,111.0,,,0.531,0.51,0.412,0.175,36.0,80.4,58.4,66.7,8.0,19.0,11.8,100.0,111.6,103.6,,,8.0,21.0,1.0,5.0,14.0,1.0,4.0,6.0,1.0,6.0,8.0,11.0,6.0,2.0,4.0,4.0,4.0,21.0,20.9,26.0,1.0,1.0,0.75,0.667,16.8,29.0,18.3,30.9,4.2,11.0,22.2,28.2,217.0,114.0,HOU,111,1,0,240.0,240.0,38.0,96.0,0.396,14.0,38.0,0.368,13.0,16.0,0.813,10.0,32.0,42.0,27.0,10.0,3.0,12.0,16.0,103.0,,,0.5,0.469,0.396,0.167,19.6,64.0,41.6,71.1,10.1,5.3,10.4,100.0,103.6,111.6,,,6.0,18.0,0.667,3.0,8.0,1.0,4.0,5.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,3.0,4.0,19.0,18.8,11.0,0.854,0.833,1.0,0.5,23.3,35.6,29.4,41.6,4.6,7.2,16.8,38.3,140.0,125.0,LAC,103,0,2025,2024-11-13,True
240.0,240.0,42.0,89.0,0.472,12.0,33.0,0.364,27.0,33.0,0.818,12.0,29.0,41.0,28.0,11.0,6.0,14.0,25.0,123.0,,,0.594,0.539,0.371,0.371,25.5,80.6,49.4,66.7,10.5,13.6,11.9,100.0,116.9,121.7,,,10.0,20.0,0.75,4.0,7.0,1.0,7.0,8.0,1.0,4.0,6.0,8.0,6.0,3.0,1.0,4.0,6.0,29.0,20.5,12.0,0.88,0.875,1.0,1.6,16.0,25.1,18.1,35.7,4.6,8.5,31.9,31.3,175.0,129.0,MEM,123,0,1,240.0,240.0,43.0,85.0,0.506,20.0,41.0,0.488,22.0,32.0,0.688,7.0,35.0,42.0,31.0,7.0,5.0,18.0,22.0,128.0,,,0.646,0.624,0.482,0.376,19.4,74.5,50.6,72.1,6.7,8.9,15.4,100.0,121.7,116.9,,,13.0,22.0,1.0,5.0,11.0,1.0,7.0,8.0,0.875,3.0,12.0,14.0,14.0,2.0,3.0,6.0,5.0,35.0,31.6,17.0,1.188,1.5,1.0,4.0,11.2,38.3,25.3,69.7,4.0,8.0,50.0,35.0,189.0,125.0,LAL,128,1,2025,2024-11-13,False
240.0,240.0,43.0,85.0,0.506,20.0,41.0,0.488,22.0,32.0,0.688,7.0,35.0,42.0,31.0,7.0,5.0,18.0,22.0,128.0,,,0.646,0.624,0.482,0.376,19.4,74.5,50.6,72.1,6.7,8.9,15.4,100.0,121.7,116.9,,,13.0,22.0,1.0,5.0,11.0,1.0,7.0,8.0,0.875,3.0,12.0,14.0,14.0,2.0,3.0,6.0,5.0,35.0,31.6,17.0,1.188,1.5,1.0,4.0,11.2,38.3,25.3,69.7,4.0,8.0,50.0,35.0,189.0,125.0,LAL,128,1,0,240.0,240.0,42.0,89.0,0.472,12.0,33.0,0.364,27.0,33.0,0.818,12.0,29.0,41.0,28.0,11.0,6.0,14.0,25.0,123.0,,,0.594,0.539,0.371,0.371,25.5,80.6,49.4,66.7,10.5,13.6,11.9,100.0,116.9,121.7,,,10.0,20.0,0.75,4.0,7.0,1.0,7.0,8.0,1.0,4.0,6.0,8.0,6.0,3.0,1.0,4.0,6.0,29.0,20.5,12.0,0.88,0.875,1.0,1.6,16.0,25.1,18.1,35.7,4.6,8.5,31.9,31.3,175.0,129.0,MEM,123,0,2025,2024-11-13,True
265.0,265.0,46.0,100.0,0.46,18.0,38.0,0.474,10.0,13.0,0.769,11.0,34.0,45.0,29.0,6.0,7.0,15.0,21.0,120.0,,,0.568,0.55,0.38,0.13,22.4,79.1,48.9,63.0,5.6,11.7,12.4,100.0,112.7,119.2,,,13.0,34.0,0.75,8.0,16.0,1.0,4.0,4.0,1.0,4.0,8.0,10.0,11.0,2.0,3.0,6.0,5.0,35.0,23.5,13.0,0.799,0.765,0.941,1.0,12.7,22.3,15.2,44.5,2.3,6.2,46.5,42.2,164.0,127.0,DET,120,0,1,265.0,265.0,45.0,95.0,0.474,15.0,35.0,0.429,22.0,25.0,0.88,9.0,38.0,47.0,26.0,10.0,9.0,12.0,12.0,127.0,,,0.599,0.553,0.368,0.263,20.9,77.6,51.1,57.8,9.4,14.5,10.2,100.0,119.2,112.7,,,21.0,34.0,0.618,5.0,8.0,0.625,16.0,17.0,0.941,3.0,11.0,14.0,8.0,3.0,5.0,3.0,4.0,59.0,54.2,24.0,0.711,0.688,0.8,0.5,9.2,27.3,18.5,43.6,3.7,10.6,28.6,45.8,146.0,121.0,MIL,127,1,2025,2024-11-13,False
265.0,265.0,45.0,95.0,0.474,15.0,35.0,0.429,22.0,25.0,0.88,9.0,38.0,47.0,26.0,10.0,9.0,12.0,12.0,127.0,,,0.599,0.553,0.368,0.263,20.9,77.6,51.1,57.8,9.4,14.5,10.2,100.0,119.2,112.7,,,21.0,34.0,0.618,5.0,8.0,0.625,16.0,17.0,0.941,3.0,11.0,14.0,8.0,3.0,5.0,3.0,4.0,59.0,54.2,24.0,0.711,0.688,0.8,0.5,9.2,27.3,18.5,43.6,3.7,10.6,28.6,45.8,146.0,121.0,MIL,127,1,0,265.0,265.0,46.0,100.0,0.46,18.0,38.0,0.474,10.0,13.0,0.769,11.0,34.0,45.0,29.0,6.0,7.0,15.0,21.0,120.0,,,0.568,0.55,0.38,0.13,22.4,79.1,48.9,63.0,5.6,11.7,12.4,100.0,112.7,119.2,,,13.0,34.0,0.75,8.0,16.0,1.0,4.0,4.0,1.0,4.0,8.0,10.0,11.0,2.0,3.0,6.0,5.0,35.0,23.5,13.0,0.799,0.765,0.941,1.0,12.7,22.3,15.2,44.5,2.3,6.2,46.5,42.2,164.0,127.0,DET,120,0,2025,2024-11-13,True
240.0,240.0,44.0,82.0,0.537,14.0,36.0,0.389,22.0,27.0,0.815,7.0,33.0,40.0,31.0,10.0,6.0,18.0,17.0,124.0,,,0.66,0.622,0.439,0.329,18.9,76.7,50.0,70.5,9.6,10.5,16.1,100.0,119.3,118.3,,,12.0,17.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,31.0,27.1,21.0,1.25,1.5,1.0,2.0,11.3,36.9,19.8,37.6,3.7,20.8,50.0,30.3,250.0,125.0,CHI,124,0,1,240.0,240.0,48.0,94.0,0.511,15.0,37.0,0.405,12.0,18.0,0.667,10.0,30.0,40.0,31.0,7.0,3.0,15.0,17.0,123.0,,,0.603,0.59,0.394,0.191,23.3,81.1,50.0,64.6,6.7,6.5,12.8,100.0,118.3,119.3,,,18.0,30.0,1.0,6.0,12.0,1.0,4.0,8.0,1.0,4.0,9.0,10.0,8.0,3.0,2.0,4.0,5.0,46.0,33.1,11.0,1.375,1.375,0.75,0.267,25.0,29.9,20.1,33.6,8.2,6.1,100.0,39.4,265.0,126.0,NYK,123,1,2025,2024-11-13,True
240.0,240.0,48.0,94.0,0.511,15.0,37.0,0.405,12.0,18.0,0.667,10.0,30.0,40.0,31.0,7.0,3.0,15.0,17.0,123.0,,,0.603,0.59,0.394,0.191,23.3,81.1,50.0,64.6,6.7,6.5,12.8,100.0,118.3,119.3,,,18.0,30.0,1.0,6.0,12.0,1.0,4.0,8.0,1.0,4.0,9.0,10.0,8.0,3.0,2.0,4.0,5.0,46.0,33.1,11.0,1.375,1.375,0.75,0.267,25.0,29.9,20.1,33.6,8.2,6.1,100.0,39.4,265.0,126.0,NYK,123,1,0,240.0,240.0,44.0,82.0,0.537,14.0,36.0,0.389,22.0,27.0,0.815,7.0,33.0,40.0,31.0,10.0,6.0,18.0,17.0,124.0,,,0.66,0.622,0.439,0.329,18.9,76.7,50.0,70.5,9.6,10.5,16.1,100.0,119.3,118.3,,,12.0,17.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,31.0,27.1,21.0,1.25,1.5,1.0,2.0,11.3,36.9,19.8,37.6,3.7,20.8,50.0,30.3,250.0,125.0,CHI,124,0,2025,2024-11-13,False
240.0,240.0,34.0,86.0,0.395,9.0,37.0,0.243,11.0,17.0,0.647,21.0,37.0,58.0,21.0,3.0,4.0,24.0,15.0,88.0,,,0.471,0.448,0.43,0.198,44.7,88.1,65.2,61.8,3.2,8.2,20.4,100.0,94.1,113.3,,,7.0,18.0,1.0,4.0,8.0,0.667,4.0,4.0,1.0,4.0,6.0,10.0,6.0,2.0,2.0,8.0,3.0,18.0,13.5,2.0,1.011,1.0,0.714,1.333,23.1,25.9,24.4,33.4,3.3,11.1,38.7,30.1,165.0,118.0,NOP,88,0,1,240.0,240.0,39.0,88.0,0.443,15.0,39.0,0.385,13.0,16.0,0.813,5.0,26.0,31.0,20.0,16.0,7.0,7.0,17.0,106.0,,,0.558,0.528,0.443,0.182,11.9,55.3,34.8,51.3,17.1,14.3,6.9,100.0,113.3,94.1,,,12.0,25.0,1.0,4.0,7.0,1.0,7.0,7.0,1.0,3.0,5.0,6.0,7.0,5.0,2.0,2.0,4.0,31.0,32.5,18.0,1.5,1.5,1.0,0.667,14.1,16.3,11.1,45.5,9.2,7.0,8.7,40.8,300.0,110.0,OKC,106,1,2025,2024-11-13,False
240.0,240.0,39.0,88.0,0.443,15.0,39.0,0.385,13.0,16.0,0.813,5.0,26.0,31.0,20.0,16.0,7.0,7.0,17.0,106.0,,,0.558,0.528,0.443,0.182,11.9,55.3,34.8,51.3,17.1,14.3,6.9,100.0,113.3,94.1,,,12.0,25.0,1.0,4.0,7.0,1.0,7.0,7.0,1.0,3.0,5.0,6.0,7.0,5.0,2.0,2.0,4.0,31.0,32.5,18.0,1.5,1.5,1.0,0.667,14.1,16.3,11.1,45.5,9.2,7.0,8.7,40.8,300.0,110.0,OKC,106,1,0,240.0,240.0,34.0,86.0,0.395,9.0,37.0,0.243,11.0,17.0,0.647,21.0,37.0,58.0,21.0,3.0,4.0,24.0,15.0,88.0,,,0.471,0.448,0.43,0.198,44.7,88.1,65.2,61.8,3.2,8.2,20.4,100.0,94.1,113.3,,,7.0,18.0,1.0,4.0,8.0,0.667,4.0,4.0,1.0,4.0,6.0,10.0,6.0,2.0,2.0,8.0,3.0,18.0,13.5,2.0,1.011,1.0,0.714,1.333,23.1,25.9,24.4,33.4,3.3,11.1,38.7,30.1,165.0,118.0,NOP,88,0,2025,2024-11-13,True
240.0,240.0,32.0,84.0,0.381,10.0,30.0,0.333,16.0,18.0,0.889,7.0,34.0,41.0,22.0,10.0,6.0,17.0,19.0,90.0,,,0.49,0.44,0.357,0.214,15.9,72.3,45.1,68.8,10.4,13.0,15.6,100.0,94.0,98.1,,,8.0,17.0,0.727,4.0,8.0,0.667,8.0,9.0,1.0,2.0,11.0,12.0,11.0,4.0,2.0,4.0,4.0,25.0,19.8,5.0,0.947,0.909,0.75,0.529,24.6,34.3,21.2,47.1,8.8,11.2,21.7,37.0,144.0,112.0,IND,90,0,1,240.0,240.0,34.0,84.0,0.405,13.0,38.0,0.342,13.0,15.0,0.867,13.0,37.0,50.0,26.0,8.0,10.0,17.0,19.0,94.0,,,0.519,0.482,0.452,0.179,27.7,84.1,54.9,76.5,8.4,18.5,15.8,100.0,98.1,94.0,,,9.0,24.0,0.857,3.0,11.0,0.667,8.0,9.0,1.0,6.0,10.0,12.0,6.0,4.0,3.0,5.0,4.0,29.0,21.2,10.0,1.0,1.0,1.0,0.4,22.0,48.8,26.0,44.5,8.1,11.9,41.7,38.9,161.0,103.0,ORL,94,1,2025,2024-11-13,False
240.0,240.0,34.0,84.0,0.405,13.0,38.0,0.342,13.0,15.0,0.867,13.0,37.0,50.0,26.0,8.0,10.0,17.0,19.0,94.0,,,0.519,0.482,0.452,0.179,27.7,84.1,54.9,76.5,8.4,18.5,15.8,100.0,98.1,94.0,,,9.0,24.0,0.857,3.0,11.0,0.667,8.0,9.0,1.0,6.0,10.0,12.0,6.0,4.0,3.0,5.0,4.0,29.0,21.2,10.0,1.0,1.0,1.0,0.4,22.0,48.8,26.0,44.5,8.1,11.9,41.7,38.9,161.0,103.0,ORL,94,1,0,240.0,240.0,32.0,84.0,0.381,10.0,30.0,0.333,16.0,18.0,0.889,7.0,34.0,41.0,22.0,10.0,6.0,17.0,19.0,90.0,,,0.49,0.44,0.357,0.214,15.9,72.3,45.1,68.8,10.4,13.0,15.6,100.0,94.0,98.1,,,8.0,17.0,0.727,4.0,8.0,0.667,8.0,9.0,1.0,2.0,11.0,12.0,11.0,4.0,2.0,4.0,4.0,25.0,19.8,5.0,0.947,0.909,0.75,0.529,24.6,34.3,21.2,47.1,8.8,11.2,21.7,37.0,144.0,112.0,IND,90,0,2025,2024-11-13,True
240.0,240.0,42.0,85.0,0.494,16.0,40.0,0.4,14.0,17.0,0.824,9.0,37.0,46.0,25.0,8.0,1.0,11.0,14.0,114.0,,,0.616,0.588,0.471,0.2,21.4,75.5,50.5,59.5,8.5,2.0,10.6,100.0,121.3,112.8,,,10.0,21.0,1.0,5.0,13.0,1.0,6.0,6.0,1.0,2.0,11.0,13.0,9.0,2.0,1.0,4.0,3.0,25.0,24.5,17.0,1.0,1.0,1.0,2.0,11.4,33.6,19.9,42.7,5.1,3.9,34.7,28.6,143.0,122.0,CLE,114,0,1,240.0,240.0,41.0,92.0,0.446,14.0,43.0,0.326,10.0,11.0,0.909,12.0,33.0,45.0,24.0,8.0,2.0,12.0,13.0,106.0,,,0.547,0.522,0.467,0.12,24.5,78.6,49.5,58.5,8.5,4.4,11.0,100.0,112.8,121.3,,,12.0,26.0,0.714,6.0,13.0,0.75,4.0,4.0,1.0,3.0,6.0,9.0,10.0,2.0,1.0,3.0,4.0,34.0,26.8,4.0,0.929,0.929,1.0,0.5,27.5,39.8,29.6,48.6,4.3,6.2,29.1,35.6,162.0,130.0,PHI,106,1,2025,2024-11-13,True
240.0,240.0,41.0,92.0,0.446,14.0,43.0,0.326,10.0,11.0,0.909,12.0,33.0,45.0,24.0,8.0,2.0,12.0,13.0,106.0,,,0.547,0.522,0.467,0.12,24.5,78.6,49.5,58.5,8.5,4.4,11.0,100.0,112.8,121.3,,,12.0,26.0,0.714,6.0,13.0,0.75,4.0,4.0,1.0,3.0,6.0,9.0,10.0,2.0,1.0,3.0,4.0,34.0,26.8,4.0,0.929,0.929,1.0,0.5,27.5,39.8,29.6,48.6,4.3,6.2,29.1,35.6,162.0,130.0,PHI,106,1,0,240.0,240.0,42.0,85.0,0.494,16.0,40.0,0.4,14.0,17.0,0.824,9.0,37.0,46.0,25.0,8.0,1.0,11.0,14.0,114.0,,,0.616,0.588,0.471,0.2,21.4,75.5,50.5,59.5,8.5,2.0,10.6,100.0,121.3,112.8,,,10.0,21.0,1.0,5.0,13.0,1.0,6.0,6.0,1.0,2.0,11.0,13.0,9.0,2.0,1.0,4.0,3.0,25.0,24.5,17.0,1.0,1.0,1.0,2.0,11.4,33.6,19.9,42.7,5.1,3.9,34.7,28.6,143.0,122.0,CLE,114,0,2025,2024-11-13,False
240.0,240.0,37.0,94.0,0.394,7.0,39.0,0.179,17.0,22.0,0.773,13.0,28.0,41.0,16.0,12.0,3.0,14.0,19.0,98.0,,,0.473,0.431,0.415,0.234,26.5,71.8,46.6,43.2,12.0,5.2,11.9,100.0,98.4,106.4,,,10.0,25.0,0.5,3.0,9.0,0.5,5.0,7.0,1.0,7.0,7.0,10.0,4.0,4.0,1.0,4.0,6.0,24.0,15.4,3.0,0.75,0.75,1.0,0.625,20.4,23.2,16.3,19.1,5.7,2.9,60.0,30.2,130.0,117.0,MIN,98,0,1,240.0,240.0,38.0,83.0,0.458,9.0,25.0,0.36,21.0,23.0,0.913,11.0,36.0,47.0,17.0,10.0,10.0,20.0,18.0,106.0,,,0.569,0.512,0.301,0.277,28.2,73.5,53.4,44.7,10.0,18.2,17.7,100.0,106.4,98.4,,,12.0,23.0,0.6,3.0,10.0,1.0,6.0,7.0,1.0,6.0,6.0,12.0,5.0,2.0,8.0,5.0,3.0,33.0,22.5,19.0,0.707,0.643,0.435,0.8,23.5,44.5,24.8,33.4,4.9,22.2,100.0,34.1,150.0,111.0,POR,106,1,2025,2024-11-13,False
